('O', 'NNP')
('vencera', 'NN')
('raiva', 'NN')
('boticário', 'NN')
('arrancou', 'NN')
('orelhas', 'IN')
('alienista', 'JJ')
('Este', 'NNP')
('consolou', 'NN')
('privado', 'NN')
('assegurando', 'NN')
('caso', 'NN')
('perdido', 'NN')
('talvez', 'NN')
('mulher', 'NN')
('alguma', 'NN')
('lesão', 'JJ')
('cerebral', 'JJ')
('ia', 'NN')
('examiná', 'NN')
('la', 'NN')
('muita', 'FW')
('atenção', 'NN')
('antes', 'VBZ')
('disso', 'JJ')
('podia', 'NN')
('deixá', 'NN')
('la', 'NN')
('rua', 'NN')
('E', 'NNP')
('parecendo', 'NN')
('vantajoso', 'NN')
('reuni', 'JJ')
('los', 'NN')
('porque', 'NN')
('astúcia', 'NN')
('velhacaria', 'NN')
('marido', 'NN')
('poderiam', 'NN')
('certo', 'NN')
('modo', 'NN')
('curar', 'NN')
('beleza', 'IN')
('moral', 'JJ')
('descobrira', 'NN')
('esposa', 'NN')
('disse', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('O', 'NNP')
('senhor', 'NN')
('trabalhará', 'NN')
('durante', 'NN')
('dia', 'NN')
('botica', 'NN')
('almoçará', 'NN')
('jantará', 'NN')
('mulher', 'NN')
('cá', 'NN')
('passará', 'NN')
('noites', 'VBZ')
('domingos', 'JJ')
('dias', 'NNS')
('santos', 'VBP')
('A', 'DT')
('proposta', 'NN')
('colocou', 'NN')
('pobre', 'NN')
('boticário', 'NN')
('situação', 'NN')
('asno', 'JJ')
('Buridan', 'NNP')
('Queria', 'NNP')
('viver', 'IN')
('mulher', 'RB')
('temia', 'JJ')
('voltar', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('nessa', 'FW')
('luta', 'NN')
('algum', 'NN')
('tempo', 'NN')
('D', 'NNP')
('Evarista', 'NNP')
('tirou', 'NN')
('dificuldade', 'NN')
('prometendo', 'NN')
('incumbiria', 'NN')
('ver', 'NN')
('amiga', 'VBP')
('transmitir', 'NN')
('recados', 'NN')
('outro', 'IN')
('Crispim', 'NNP')
('Soares', 'NNP')
('beijou', 'VBZ')
('mãos', 'FW')
('agradecido', 'JJ')
('Este', 'NNP')
('último', 'NNP')
('rasgo', 'NN')
('egoísmo', 'NN')
('pusilânime', 'NN')
('pareceu', 'NN')
('sublime', 'JJ')
('alienista', 'NN')
('Ao', 'NNP')
('cabo', 'NN')
('cinco', 'NN')
('meses', 'VBZ')
('alojadas', 'JJ')
('umas', 'JJ')
('dezoito', 'NN')
('pessoas', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('afrouxava', 'VBZ')
('ia', 'JJ')
('rua', 'NN')
('rua', 'NN')
('casa', 'NN')
('casa', 'NN')
('espreitando', 'FW')
('interrogando', 'NN')
('estudando', 'NN')
('colhia', 'NN')
('enfermo', 'NN')
('levava', 'NN')
('mesma', 'NN')
('alegria', 'NN')
('outrora', 'IN')
('arrebanhava', 'JJ')
('dúzias', 'NNS')
('Essa', 'NNP')
('mesma', 'NN')
('desproporção', 'NN')
('confirmava', 'NN')
('teoria', 'NN')
('nova', 'JJ')
('achara', 'NN')
('enfim', 'NN')
('verdadeira', 'NN')
('patologia', 'JJ')
('cerebral', 'JJ')
('Um', 'NNP')
('dia', 'NN')
('conseguiu', 'NN')
('meter', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('juiz', 'NN')
('procedia', 'NN')
('tanto', 'NN')
('escrúpulo', 'NN')
('fez', 'NN')
('senão', 'NN')
('estudar', 'NN')
('minuciosamente', 'NN')
('todos', 'NN')
('atos', 'NN')
('interrogar', 'NN')
('principais', 'NN')
('vila', 'NN')
('Mais', 'NNP')
('vez', 'NN')
('prestes', 'VBZ')
('recolher', 'RB')
('pessoas', 'JJ')
('perfeitamente', 'NN')
('desequilibradas', 'NNS')
('deu', 'VBP')
('advogado', 'JJ')
('reconheceu', 'NN')
('tal', 'NN')
('conjunto', 'NN')
('qualidades', 'NNS')
('morais', 'VBP')
('mentais', 'JJ')
('perigoso', 'NN')
('deixá', 'NN')
('lo', 'NN')
('rua', 'NN')
('Mandou', 'NNP')
('prendê', 'NN')
('lo', 'NN')
('agente', 'NN')
('desconfiado', 'NN')
('pediu', 'NN')
('fazer', 'NN')
('experiência', 'VBP')
('ter', 'NN')
('compadre', 'NN')
('demandado', 'NN')
('testamento', 'NN')
('falso', 'NN')
('deu', 'NN')
('conselho', 'NN')
('tomasse', 'NN')
('advogado', 'NN')
('Salustiano', 'NNP')
('nome', 'CC')
('pessoa', 'JJ')
('questão', 'NN')
('Então', 'NNP')
('parece', 'NN')
('...?', 'NNP')
('Sem', 'NNP')
('dúvida', 'NN')
('vá', 'NN')
('confesse', 'NN')
('tudo', 'NN')
('verdade', 'VBD')
('inteira', 'JJ')
('confie', 'NN')
('causa', 'NN')
('O', 'NNP')
('homem', 'NN')
('ter', 'NN')
('advogado', 'NN')
('confessou', 'NN')
('ter', 'NN')
('falsificado', 'NN')
('testamento', 'IN')
('acabou', 'JJ')
('pedindo', 'NN')
('tomasse', 'NN')
('causa', 'NN')
('Não', 'NNP')
('negou', 'CC')
('advogado', 'JJ')
('estudou', 'NN')
('papéis', 'NN')
('arrazoou', 'NN')
('longamente', 'NN')
('provou', 'NN')
('todas', 'NN')
('luzes', 'VBZ')
('testamento', 'IN')
('verdadeiro', 'FW')
('A', 'NNP')
('inocência', 'NN')
('réu', 'NN')
('solenemente', 'NN')
('proclamada', 'NN')
('juiz', 'NN')
('herança', 'NN')
('passou', 'NN')
('mãos', 'NN')
('O', 'NNP')
('distinto', 'NN')
('jurisconsulto', 'NN')
('deveu', 'NN')
('experiência', 'NN')
('liberdade', 'VBD')
('Mas', 'NNP')
('nada', 'FW')
('escapa', 'NN')
('espírito', 'VBP')
('original', 'JJ')
('penetrante', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('desde', 'NN')
('algum', 'NN')
('tempo', 'NN')
('notava', 'JJ')
('zelo', 'NN')
('sagacidade', 'VBD')
('paciência', 'JJ')
('moderação', 'NN')
('daquele', 'NN')
('agente', 'NN')
('reconheceu', 'NN')
('habilidade', 'VBD')
('tino', 'NN')
('levara', 'NN')
('cabo', 'NN')
('experiência', 'NN')
('tão', 'NN')
('melindrosa', 'NN')
('complicada', 'NN')
('determinou', 'NN')
('recolhê', 'NN')
('lo', 'NN')
('imediatamente', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('deu', 'NN')
('todavia', 'NN')
('melhores', 'NNS')
('cubículos', 'VBP')
('Os', 'NNP')
('alienados', 'VBP')
('alojados', 'JJ')
('classes', 'NNS')
('Fez', 'NNP')
('galeria', 'NN')
('modestos', 'NN')
('loucos', 'NN')
('predominava', 'NN')
('perfeição', 'JJ')
('moral', 'JJ')
('outra', 'NN')
('tolerantes', 'NNS')
('outra', 'VBP')
('verídicos', 'JJ')
('outra', 'JJ')
('símplices', 'NNS')
('outra', 'VBP')
('leais', 'JJ')
('outra', 'JJ')
('magnânimos', 'NNS')
('outra', 'JJ')
('sagazes', 'NNS')
('outra', 'VBP')
('sinceros', 'JJ')
('etc', 'FW')
('Naturalmente', 'NNP')
('famílias', 'FW')
('amigos', 'FW')
('reclusos', 'FW')
('bradavam', 'FW')
('contra', 'FW')
('teoria', 'NNS')
('alguns', 'VBP')
('tentaram', 'JJ')
('compelir', 'NN')
('Câmara', 'NNP')
('cassar', 'NN')
('licença', 'VBD')
('A', 'NNP')
('Câmara', 'NNP')
('porém', 'NN')
('esquecera', 'NN')
('linguagem', 'NN')
('vereador', 'NN')
('Galvão', 'NNP')
('cassasse', 'NN')
('licença', 'NN')
('vê', 'NN')
('lo', 'NN')
('ia', 'NN')
('rua', 'NN')
('restituído', 'NN')
('lugar', 'NN')
('recusou', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('oficiou', 'NN')
('vereadores', 'NNS')
('agradecendo', 'VBP')
('felicitando', 'JJ')
('ato', 'NN')
('vingança', 'NN')
('pessoal', 'NN')
('Desenganados', 'NNP')
('legalidade', 'VBD')
('alguns', 'NNS')
('principais', 'JJ')
('vila', 'JJ')
('recorreram', 'NN')
('secretamente', 'NN')
('barbeiro', 'NN')
('Porfírio', 'NNP')
('afiançaram', 'VBZ')
('todo', 'JJ')
('apoio', 'NN')
('gente', 'NN')
('dinheiro', 'NN')
('influência', 'NN')
('corte', 'NN')
('pusesse', 'NN')
('testa', 'NN')
('outro', 'NN')
('movimento', 'NN')
('contra', 'NN')
('Câmara', 'NNP')
('alienista', 'NN')
('O', 'NNP')
('barbeiro', 'NN')
('respondeu', 'NN')
('ambição', 'NN')
('levara', 'NN')
('primeira', 'NN')
('vez', 'NN')
('transgredir', 'NN')
('leis', 'NN')
('emendara', 'FW')
('reconhecendo', 'NN')
('erro', 'FW')
('próprio', 'NN')
('pouca', 'NN')
('consistência', 'NN')
('opinião', 'NN')
('mesmos', 'NN')
('sequazes', 'VBZ')
('Câmara', 'NNP')
('entendera', 'NN')
('autorizar', 'NN')
('nova', 'JJ')
('experiência', 'NN')
('alienista', 'NN')
('ano', 'NN')
('cumpria', 'NNS')
('esperar', 'VBP')
('fim', 'JJ')
('prazo', 'NN')
('requerer', 'NN')
('vice', 'NN')
('rei', 'NN')
('caso', 'NN')
('mesma', 'NN')
('Câmara', 'NNP')
('rejeitasse', 'NN')
('pedido', 'NN')
('Jamais', 'NNP')
('aconselharia', 'NN')
('emprego', 'NN')
('recurso', 'NN')
('viu', 'NN')
('falhar', 'NN')
('mãos', 'NN')
('troco', 'NN')
('mortes', 'VBZ')
('ferimentos', 'JJ')
('eterno', 'NN')
('remorso', 'NN')
('O', 'NNP')
('dizendo', 'NN')
('perguntou', 'NN')
('alienista', 'NN')
('agente', 'JJ')
('secreto', 'NN')
('contou', 'NN')
('conversação', 'NN')
('barbeiro', 'NN')
('principais', 'NN')
('vila', 'NN')
('Dois', 'NNP')
('dias', 'NN')
('barbeiro', 'NN')
('recolhido', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('Preso', 'NNP')
('ter', 'NN')
('cão', 'NN')
('preso', 'NN')
('ter', 'NN')
('cão', 'NN')
('exclamou', 'NN')
('infeliz', 'NN')
('Chegou', 'NNP')
('fim', 'NN')
('prazo', 'NN')
('Câmara', 'NNP')
('autorizou', 'NN')
('prazo', 'NN')
('suplementar', 'NN')
('seis', 'NN')
('meses', 'VBZ')
('ensaio', 'JJ')
('meios', 'NNS')
('terapêuticos', 'VBP')
('O', 'NNP')
('desfecho', 'NN')
('deste', 'NN')
('episódio', 'NN')
('crônica', 'NN')
('itaguaiense', 'JJ')
('tal', 'JJ')
('ordem', 'NN')
('tão', 'NN')
('inesperado', 'NN')
('merecia', 'NN')
('nada', 'JJ')
('menos', 'NNS')
('dez', 'VBP')
('capítulos', 'JJ')
('exposição', 'NN')
('contento', 'NN')
('remate', 'NN')
('narrativa', 'FW')
('belos', 'NN')
('exemplos', 'NN')
('convicção', 'NN')
('científica', 'NN')
('abnegação', 'NN')
('humana', 'NN')
('CAPÍTULO', 'NNP')
('XIII', 'NNP')
('PLUS', 'NNP')
('ULTRA', 'NNP')
('Era', 'NNP')
('vez', 'NN')
('terapêutica', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('ativo', 'VBZ')
('sagaz', 'JJ')
('descobrir', 'NN')
('enfermos', 'NN')
('excedeu', 'NN')
('ainda', 'NN')
('diligência', 'NN')
('penetração', 'NN')
('principiou', 'NN')
('tratá', 'NN')
('los', 'NN')
('Neste', 'NNP')
('ponto', 'NN')
('todos', 'NN')
('cronistas', 'NNS')
('pleno', 'VBP')
('acordo', 'JJ')
('ilustre', 'NN')
('alienista', 'NN')
('fez', 'NN')
('curas', 'NNS')
('pasmosas', 'VBP')
('excitaram', 'JJ')
('viva', 'FW')
('admiração', 'NN')
('Itaguaí', 'NNP')
('Com', 'NNP')
('efeito', 'VBZ')
('difícil', 'NN')
('imaginar', 'JJ')
('racional', 'JJ')
('sistema', 'NN')
('terapêutico', 'NN')
('Estando', 'NNP')
('loucos', 'VBZ')
('divididos', 'JJ')
('classes', 'NNS')
('segundo', 'VBP')
('perfeição', 'JJ')
('moral', 'JJ')
('cada', 'NN')
('excedia', 'NN')
('outras', 'FW')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('cuidou', 'NN')
('atacar', 'NN')
('frente', 'NN')
('qualidade', 'VBD')
('predominante', 'JJ')
('Suponhamos', 'NNP')
('modesto', 'NN')
('Ele', 'NNP')
('aplicava', 'VBZ')
('medicação', 'FW')
('pudesse', 'FW')
('incutir', 'NN')
('sentimento', 'NN')
('oposto', 'NN')
('ia', 'NN')
('logo', 'NN')
('doses', 'VBZ')
('máximas', 'RBS')
('graduava', 'JJ')
('conforme', 'NN')
('estado', 'NN')
('idade', 'NN')
('temperamento', 'IN')
('posição', 'JJ')
('social', 'JJ')
('enfermo', 'NN')
('Às', 'NNP')
('vezes', 'VBZ')
('bastava', 'JJ')
('casaca', 'NN')
('fita', 'JJ')
('cabeleira', 'NN')
('bengala', 'NN')
('restituir', 'NN')
('razão', 'NN')
('alienado', 'NN')
('outros', 'IN')
('casos', 'JJ')
('moléstia', 'NN')
('rebelde', 'NN')
('recorria', 'NN')
('então', 'NN')
('anéis', 'NN')
('brilhantes', 'VBZ')
('distinções', 'JJ')
('honoríficas', 'NN')
('etc', 'FW')
('Houve', 'NNP')
('doente', 'NN')
('poeta', 'NN')
('resistiu', 'NN')
('tudo', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('começava', 'NN')
('desesperar', 'NN')
('cura', 'NN')
('idéia', 'NN')
('mandar', 'NN')
('correr', 'NN')
('matraca', 'NN')
('fim', 'NN')
('apregoar', 'NN')
('rival', 'JJ')
('Garção', 'NNP')
('Píndaro', 'NNP')
('Foi', 'NNP')
('santo', 'NN')
('remédio', 'NN')
('contava', 'NN')
('mãe', 'NN')
('infeliz', 'NN')
('comadre', 'NN')
('santo', 'NN')
('remédio', 'NN')
('Outro', 'NNP')
('doente', 'NN')
('modesto', 'NN')
('opôs', 'NN')
('mesma', 'NN')
('rebeldia', 'NN')
('medicação', 'NN')
('sendo', 'NN')
('escritor', 'NN')
('mal', 'JJ')
('sabia', 'NN')
('assinar', 'VBZ')
('nome', 'JJ')
('podia', 'NN')
('aplicar', 'NN')
('remédio', 'NN')
('matraca', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('lembrou', 'VBZ')
('pedir', 'NN')
('lugar', 'NN')
('secretário', 'NN')
('Academia', 'NNP')
('Encobertos', 'NNP')
('estabelecida', 'VBZ')
('Itaguaí', 'NNP')
('Os', 'NNP')
('lugares', 'VBZ')
('presidente', 'JJ')
('secretários', 'NNS')
('nomeação', 'VBP')
('régia', 'JJ')
('especial', 'JJ')
('graça', 'NN')
('finado', 'NN')
('rei', 'NN')
('D', 'NNP')
('João', 'NNP')
('V', 'NNP')
('implicavam', 'NN')
('tratamento', 'NN')
('Excelência', 'NNP')
('uso', 'JJ')
('placa', 'NN')
('ouro', 'NN')
('chapéu', 'NN')
('O', 'NNP')
('governo', 'NN')
('Lisboa', 'NNP')
('recusou', 'NN')
('diploma', 'NN')
('representando', 'NN')
('alienista', 'JJ')
('pedia', 'NN')
('prêmio', 'NN')
('honorífico', 'NN')
('distinção', 'NN')
('legítima', 'NN')
('somente', 'NN')
('meio', 'NN')
('terapêutico', 'NN')
('caso', 'NN')
('difícil', 'NN')
('governo', 'NN')
('cedeu', 'NN')
('excepcionalmente', 'NN')
('súplica', 'NN')
('ainda', 'NN')
('assim', 'NN')
('faz', 'NN')
('extraordinário', 'NN')
('esforço', 'FW')
('ministro', 'NN')
('marinha', 'NN')
('ultramar', 'JJ')
('vinha', 'NN')
('ser', 'NN')
('primo', 'NN')
('alienado', 'NN')
('Foi', 'NNP')
('outro', 'VBZ')
('santo', 'JJ')
('remédio', 'NN')
('Realmente', 'NNP')
('admirável', 'NN')
('Dizia', 'NNP')
('ruas', 'NN')
('ver', 'NN')
('expressão', 'VBP')
('sadia', 'NN')
('enfunada', 'NN')
('dois', 'NN')
('ex', 'NN')
('dementes', 'VBZ')
('Tal', 'NNP')
('sistema', 'NN')
('Imagina', 'NNP')
('resto', 'NN')
('Cada', 'NNP')
('beleza', 'VBZ')
('moral', 'JJ')
('mental', 'JJ')
('atacada', 'NN')
('ponto', 'NN')
('perfeição', 'NN')
('parecia', 'NN')
('sólida', 'NN')
('efeito', 'NN')
('certo', 'NN')
('Nem', 'NNP')
('sempre', 'NN')
('certo', 'NN')
('Casos', 'NNP')
('qualidade', 'VBD')
('predominante', 'JJ')
('resistia', 'NN')
('tudo', 'NN')
('então', 'NN')
('alienista', 'NN')
('atacava', 'JJ')
('outra', 'JJ')
('parte', 'NN')
('aplicando', 'NN')
('terapêutica', 'NN')
('método', 'NN')
('estratégia', 'NN')
('militar', 'NN')
('toma', 'NN')
('fortaleza', 'NN')
('ponto', 'IN')
('outro', 'JJ')
('pode', 'NN')
('conseguir', 'NN')
('No', 'NNP')
('fim', 'NN')
('cinco', 'NN')
('meses', 'VBZ')
('meio', 'JJ')
('vazia', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('todos', 'NN')
('curados', 'NN')
('O', 'NNP')
('vereador', 'NN')
('Galvão', 'NNP')
('tão', 'NN')
('cruelmente', 'NN')
('afligido', 'NN')
('moderação', 'NN')
('eqüidade', 'VBD')
('felicidade', 'JJ')
('perder', 'NN')
('tio', 'NN')
('digo', 'NN')
('felicidade', 'VBD')
('porque', 'JJ')
('tio', 'NN')
('deixou', 'NN')
('testamento', 'IN')
('ambíguo', 'JJ')
('obteve', 'VBP')
('boa', 'NN')
('interpretação', 'NN')
('corrompendo', 'NN')
('juízes', 'VBZ')
('embaçando', 'JJ')
('outros', 'NNS')
('herdeiros', 'VBP')
('A', 'DT')
('sinceridade', 'NN')
('alienista', 'NN')
('manifestou', 'NN')
('nesse', 'JJ')
('lance', 'NN')
('confessou', 'NN')
('ingenuamente', 'NN')
('parte', 'NN')
('cura', 'NN')
('simples', 'NNS')
('vis', 'VBP')
('medicatrix', 'JJ')
('natureza', 'JJ')
('Não', 'NNP')
('aconteceu', 'NN')
('Padre', 'NNP')
('Lopes', 'NNP')
('Sabendo', 'NNP')
('alienista', 'NN')
('ignorava', 'NN')
('perfeitamente', 'NN')
('hebraico', 'NN')
('grego', 'NN')
('incumbiu', 'JJ')
('fazer', 'NN')
('análise', 'NN')
('crítica', 'NN')
('versão', 'NN')
('Setenta', 'NNP')
('padre', 'NN')
('aceitou', 'NN')
('incumbência', 'NN')
('boa', 'NN')
('hora', 'NN')
('fez', 'NN')
('cabo', 'NN')
('dois', 'NN')
('meses', 'VBZ')
('possuía', 'JJ')
('livro', 'NN')
('liberdade', 'VBD')
('Quanto', 'NNP')
('senhora', 'NN')
('boticário', 'NN')
('ficou', 'NN')
('tempo', 'NN')
('célula', 'NN')
('coube', 'NN')
('onde', 'IN')
('aliás', 'JJ')
('faltaram', 'NN')
('carinhos', 'NN')
('Por', 'NNP')
('Crispim', 'NNP')
('vem', 'NN')
('visitar', 'NN')
('dizia', 'NN')
('todos', 'NN')
('dias', 'NN')
('Respondiam', 'NNP')
('ora', 'VBZ')
('coisa', 'JJ')
('ora', 'NNS')
('outra', 'JJ')
('afinal', 'JJ')
('disseram', 'NN')
('verdade', 'NN')
('inteira', 'VBP')
('A', 'DT')
('digna', 'NN')
('matrona', 'NN')
('pôde', 'NN')
('conter', 'NN')
('indignação', 'NN')
('vergonha', 'NN')
('Nas', 'NNP')
('explosões', 'NN')
('cólera', 'NN')
('escaparam', 'NN')
('expressões', 'NN')
('soltas', 'NNS')
('vagas', 'VBP')
('Tratante', 'NNP')
('!...', 'NNP')
('velhaco', 'NN')
('!...', 'NNP')
('ingrato', 'NN')
('!...', 'NNP')
('Um', 'NNP')
('patife', 'NN')
('feito', 'NN')
('casas', 'NN')
('custa', 'NN')
('ungüentos', 'JJ')
('falsificados', 'NN')
('podres', 'NNS')
('Ah', 'NNP')
('tratante', 'NN')
('!...', 'NNP')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('advertiu', 'VBZ')
('ainda', 'JJ')
('verdadeira', 'NN')
('acusação', 'NN')
('contida', 'NN')
('nestas', 'NNS')
('palavras', 'VBP')
('bastavam', 'JJ')
('mostrar', 'NN')
('excelente', 'NN')
('senhora', 'NN')
('enfim', 'NN')
('restituída', 'NN')
('perfeito', 'NN')
('desequilíbrio', 'NN')
('faculdades', 'VBZ')
('prontamente', 'JJ')
('deu', 'NN')
('alta', 'NN')
('Agora', 'NNP')
('imaginais', 'NN')
('alienista', 'NN')
('ficou', 'NN')
('radiante', 'NN')
('ver', 'IN')
('sair', 'NN')
('último', 'NNP')
('hóspede', 'NN')
('Casa', 'NNP')
('Verde', 'NNP')
('mostrais', 'NN')
('ainda', 'NN')
('conheceis', 'NN')
('homem', 'NN')
('Plus', 'CC')
('ultra', 'JJ')
('divisa', 'NN')
('Não', 'NNP')
('bastava', 'NN')
('ter', 'NN')
('descoberto', 'NN')
('teoria', 'NN')
('verdadeira', 'NN')
('loucura', 'NN')
('contentava', 'NN')
('ter', 'NN')
('estabelecido', 'NN')
('Itaguaí', 'NNP')
('reinado', 'NN')
('razão', 'NN')
('Plus', 'CC')
('ultra', 'JJ')
('Não', 'NNP')
('ficou', 'NN')
('alegre', 'NN')
('ficou', 'NN')
('preocupado', 'NN')
('cogitativo', 'NN')
('alguma', 'NN')
('coisa', 'NN')
('dizia', 'NN')
('teoria', 'NN')
('nova', 'JJ')
('si', 'NN')
('mesma', 'NN')
('outra', 'JJ')
('novíssima', 'JJ')
('teoria', 'NNS')
('Vejamos', 'NNP')
('pensava', 'NN')
('vejamos', 'NN')
('chego', 'NN')
('enfim', 'NN')
('última', 'NNP')
('verdade', 'NN')
('.\x94', 'NNP')
('Dizia', 'NNP')
('passeando', 'NN')
('longo', 'NN')
('vasta', 'NN')
('sala', 'NN')
('onde', 'NN')
('fulgurava', 'NN')
('rica', 'NN')
('biblioteca', 'NN')
('domínios', 'NNS')
('ultramarinos', 'JJ')
('Sua', 'NNP')
('Majestade', 'NNP')
('Um', 'NNP')
('amplo', 'VBZ')
('chambre', 'NN')
('damasco', 'NN')
('preso', 'NN')
('cintura', 'NN')
('cordão', 'NN')
('seda', 'NN')
('borlas', 'NNS')
('ouro', 'VBP')
('presente', 'JJ')
('Universidade', 'NNP')
('envolvia', 'NN')
('corpo', 'NN')
('majestoso', 'NN')
('austero', 'NN')
('ilustre', 'NN')
('alienista', 'VBZ')
('A', 'DT')
('cabeleira', 'NN')
('cobria', 'NN')
('extensa', 'NN')
('nobre', 'NN')
('calva', 'NN')
('adquirida', 'NN')
('cogitações', 'NN')
('cotidianas', 'NN')
('ciência', 'NN')
('Os', 'NNP')
('pés', 'NN')
('delgados', 'NN')
('femininos', 'JJ')
('graúdos', 'NN')
('mariolas', 'NNS')
('proporcionados', 'VBP')
('vulto', 'JJ')
('resguardados', 'NN')
('par', 'NN')
('sapatos', 'NN')
('cujas', 'NN')
('fivelas', 'NNS')
('passavam', 'VBP')
('simples', 'NNS')
('modesto', 'VBP')
('latão', 'JJ')
('Vêde', 'NNP')
('diferença', 'NN')
('notava', 'NN')
('luxo', 'NN')
('naquilo', 'JJ')
('origem', 'NN')
('científica', 'NN')
('propriamente', 'NN')
('vinha', 'NN')
('trazia', 'NN')
('cor', 'NN')
('moderação', 'NN')
('singeleza', 'NN')
('virtudes', 'NNS')
('tão', 'VBP')
('ajustadas', 'JJ')
('pessoa', 'NN')
('sábio', 'NN')
('Era', 'NNP')
('assim', 'NN')
('ia', 'NN')
('grande', 'NN')
('alienista', 'NN')
('cabo', 'NN')
('outro', 'NN')
('vasta', 'NN')
('biblioteca', 'NN')
('metido', 'NN')
('si', 'NN')
('estranho', 'NN')
('todas', 'JJ')
('coisas', 'NN')
('tenebroso', 'NN')
('problema', 'NN')
('patologia', 'JJ')
('cerebral', 'JJ')
('Súbito', 'NNP')
('parou', 'NN')
('Em', 'NNP')
('pé', 'NN')
('diante', 'NN')
('janela', 'NN')
('cotovelo', 'NN')
('esquerdo', 'NN')
('apoiado', 'NN')
('mão', 'NN')
('direita', 'NN')
('aberta', 'NN')
('queixo', 'NN')
('mão', 'NN')
('esquerda', 'VBP')
('fechada', 'JJ')
('perguntou', 'NN')
('si', 'NN')
('Mas', 'NNP')
('deveras', 'VBZ')
('estariam', 'JJ')
('doidos', 'NNS')
('curados', 'VBP')
('mim', 'JJ')
('pareceu', 'NN')
('cura', 'NN')
('descoberta', 'NN')
('perfeito', 'NN')
('desequilíbrio', 'NN')
('cérebro', 'NN')
('E', 'NNP')
('cavando', 'NN')
('aí', 'NN')
('abaixo', 'NN')
('eis', 'NN')
('resultado', 'NN')
('chegou', 'NN')
('cérebros', 'NN')
('bem', 'NN')
('organizados', 'IN')
('acabava', 'JJ')
('curar', 'NN')
('desequilibrados', 'NN')
('outros', 'IN')
('Sim', 'NNP')
('dizia', 'NN')
('consigo', 'NN')
('posso', 'NN')
('ter', 'NN')
('pretensão', 'NN')
('haver', 'NN')
('incutido', 'NN')
('sentimento', 'NN')
('faculdade', 'VBD')
('nova', 'JJ')
('outra', 'JJ')
('coisa', 'NN')
('existiam', 'NN')
('estado', 'NN')
('latente', 'NN')
('existiam', 'FW')
('Chegado', 'NNP')
('conclusão', 'NN')
('ilustre', 'NN')
('alienista', 'NN')
('duas', 'NN')
('sensações', 'NN')
('contrárias', 'NN')
('gozo', 'NN')
('outra', 'VBP')
('abatimento', 'IN')
('A', 'NNP')
('gozo', 'NN')
('ver', 'NN')
('cabo', 'NN')
('longas', 'NN')
('pacientes', 'VBZ')
('investigações', 'JJ')
('constantes', 'NNS')
('trabalhos', 'VBP')
('luta', 'JJ')
('ingente', 'NN')
('povo', 'NN')
('podia', 'NN')
('afirmar', 'NN')
('verdade', 'NN')
('havia', 'NN')
('loucos', 'NN')
('Itaguaí', 'NNP')
('Itaguaí', 'NNP')
('possuía', 'NN')
('mentecapto', 'NN')
('Mas', 'NNP')
('tão', 'NN')
('depressa', 'NN')
('idéia', 'NN')
('refrescara', 'NN')
('alma', 'NN')
('outra', 'JJ')
('apareceu', 'NN')
('neutralizou', 'NN')
('primeiro', 'NN')
('efeito', 'NN')
('idéia', 'NN')
('dúvida', 'NN')
('Pois', 'NNP')
('quê', 'NN')
('Itaguaí', 'NNP')
('possuiria', 'NN')
('único', 'NNP')
('cérebro', 'NN')
('concertado', 'NN')
('Esta', 'NNP')
('conclusão', 'NN')
('tão', 'NN')
('absoluta', 'NN')
('errônea', 'NN')
('vinha', 'NN')
('portanto', 'IN')
('destruir', 'NN')
('largo', 'NN')
('majestoso', 'NN')
('edifício', 'NN')
('nova', 'JJ')
('doutrina', 'NN')
('psicológica', 'VBD')
('A', 'NNP')
('aflição', 'NN')
('egrégio', 'NN')
('Simão', 'NNP')
('Bacamarte', 'NNP')
('definida', 'NN')
('cronistas', 'NN')
('itaguaienses', 'VBZ')
('medonhas', 'RBS')
('tempestades', 'NNS')
('morais', 'VBP')
('têm', 'JJ')
('desabado', 'NN')
('sobre', 'NN')
('homem', 'NN')
('Mas', 'NNP')
('tempestades', 'VBZ')
('aterram', 'JJ')
('fracos', 'NN')
('fortes', 'VBZ')
('enrijam', 'JJ')
('contra', 'JJ')
('fitam', 'NN')
('trovão', 'NN')
('Vinte', 'NNP')
('minutos', 'NN')
('alumiou', 'NN')
('fisionomia', 'NN')
('alienista', 'NN')
('suave', 'VBP')
('claridade', 'VBN')
('Sim', 'NNP')
('ser', 'NN')
('\x94,', 'NNP')
('pensou', 'NN')
('Isso', 'NNP')
('Simão', 'NNP')
